no:,name_docs:,legal_hierarchy:,legal_name:,number:,year:,reference:,tittle:,bab:,bab about:,bab index:,keypoint:
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,4,KETENAGAKERJAAN,84,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",85,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",86,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",87,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",88,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",89,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",90,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",91,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",92,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",93,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",94,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",95,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",96,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",97,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",98,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",99,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",100,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",101,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",102,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",103,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,5,"KEMUDAHAN, PELINDUNGAN, DAN PEMBERDAYAAN KOPERASI, USAHA MIKRO, KECIL, DAN MENENGAH",104,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,105,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,106,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,107,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,108,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,109,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,110,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,111,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,112,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,113,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,114,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,115,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,116,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,117,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,6,KEMUDAHAN BERUSAHA,118,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,7,DUKUNGAN RISET DAN INOVASI,119,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,7,DUKUNGAN RISET DAN INOVASI,120,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,7,DUKUNGAN RISET DAN INOVASI,121,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,122,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,123,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,124,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,125,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,126,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,127,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,128,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,129,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,130,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,131,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,132,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,133,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,134,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,135,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,136,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,137,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,138,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,139,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,140,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,141,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,142,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,143,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,144,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,145,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,146,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,8,PENGADAAN TANAH,147,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,9,KAWASAN EKONOMI,148,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,9,KAWASAN EKONOMI,149,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,9,KAWASAN EKONOMI,150,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,9,KAWASAN EKONOMI,151,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,9,KAWASAN EKONOMI,152,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,9,KAWASAN EKONOMI,153,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,154,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,155,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,156,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,157,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,158,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,159,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,160,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,161,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,162,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,163,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,164,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,165,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,166,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,167,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,168,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,169,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,170,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,171,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,172,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,10,INVESTASI PEMERINTAH PUSAT DAN KEMUDAHAN PROYEK STRATEGIS NASIONAL,173,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,11,PELAKSANAAN ADMINISTRASI PEMERINTAHAN UNTUK MENDUKUNG CIPTA KERJA,174,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,11,PELAKSANAAN ADMINISTRASI PEMERINTAHAN UNTUK MENDUKUNG CIPTA KERJA,175,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,11,PELAKSANAAN ADMINISTRASI PEMERINTAHAN UNTUK MENDUKUNG CIPTA KERJA,176,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,12,PENGAWASAN DAN PEMBINAAN,177,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,12,PENGAWASAN DAN PEMBINAAN,178,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,12,PENGAWASAN DAN PEMBINAAN,179,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,13,KETENTUAN LAIN-LAIN,180,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,13,KETENTUAN LAIN-LAIN,181,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,14,KETENTUAN PERALIHAN,182,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,14,KETENTUAN PERALIHAN,183,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,15,KETENTUAN PENUTUP,184,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,15,KETENTUAN PENUTUP,185,
1,2022perpu002.pdf,2,UU dan PERPU,2,2022,,CIPTA KERJA,15,KETENTUAN PENUTUP,186,
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,1,KETENTUAN UMUM,1,"Pendirian Bank Pembangunan Indonesia sebagai bank milik negara dengan badan hukum, berwenang melaksanakan tugas sesuai undang-undang ini, dan ""Bank"" dan ""Direksi"" merujuk kepada Bank Pembangunan Indonesia dan Direksi Bank Pembangunan Indonesia."
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,1,KETENTUAN UMUM,2,"Bank Pembangunan Indonesia beroperasi dengan hukum perdata dan dagang Eropa, memiliki wewenang berdasarkan hukum adat, serta dapat memberikan perkiraan kredit (""credietverband"")."
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,1,KETENTUAN UMUM,3,"Bank Pembangunan Indonesia berkedudukan di Jakarta dan dapat memiliki kantor cabang, kantor perwakilan, atau koresponden di dalam dan di luar negeri."
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,2,MODAL DAN SUMBER KEUANGAN LAIN DARI BANK,4,"Modal dasar Bank Pembangunan Indonesia adalah sepuluh miliar rupiah dan dapat diperkuat melalui bagian laba perusahaan negara dan hasil-hasil usaha lainnya, dengan kemungkinan diperbesar oleh Undang-undang."
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,2,MODAL DAN SUMBER KEUANGAN LAIN DARI BANK,5,Bank Pembangunan Indonesia memiliki dana cadangan untuk menutup kerugian yang mungkin diderita terhadap modal Bank.
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,3,TUGAS DAN USAHA BANK,6,"Bank Pembangunan Indonesia didirikan untuk membantu Pemerintah dalam membiayai pembangunan nasional, dengan kegiatan memberikan pinjaman untuk investasi, menghimpun tabungan, melakukan pinjaman dalam dan dari luar negeri, serta kegiatan lain yang sesuai."
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,4,PIMPINAN,7,Bank Pembangunan Indonesia dipimpin oleh Dewan Pembangunan dan Direksi.
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,4,PIMPINAN,8,Dewan Pembangunan bertugas menentukan kebijaksanaan umum dalam pimpinan Bank dan memutuskan pelaksanaan usaha-usaha Bank sesuai dengan rencana pembangunan nasional dan pertimbangan teknis dan ekonomis.
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,4,PIMPINAN,9,"Dewan Pembangunan terdiri dari Menteri-menteri yang bertanggung jawab atas urusan-urusan pembangunan, termasuk Menteri Pertama sebagai Ketua, Menteri Keuangan sebagai Wakil Ketua, Menteri Distribusi, Menteri Produksi, Menteri Pembangunan, Menteri/Ketua Dewan Perancang Nasional, serta Gubernur Bank Indonesia sebagai anggota. Menteri Keuangan bertugas mengawasi pelaksanaan pimpinan Bank sehari-hari."
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,4,PIMPINAN,10,Tugas Direksi adalah menyelenggarakan kebijaksanaan pimpinan umum Bank yang ditetapkan oleh Dewan Pembangunan dan melaksanakan usaha-usaha Bank sesuai dengan ketentuan yang ditetapkan dalam Pasal 8 huruf b undang-undang ini.
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,4,PIMPINAN,11,"Direksi terdiri dari sekurang-kurangnya dua orang Direktur, salah satunya dapat diangkat sebagai Presiden Direktur. Anggota Direksi diangkat oleh Presiden atas usul Dewan Pembangunan untuk masa jabatan lima tahun dan dapat diangkat kembali. Gaji dan penghasilan lainnya ditetapkan oleh Pemerintah, dan anggota Direksi dapat diperhentikan dari jabatannya oleh Presiden atas usul Dewan Pembangunan."
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,4,PIMPINAN,12,"Direksi mewakili Bank Pembangunan Indonesia dalam dan di luar pengadilan. Direksi dapat menunjuk anggota Direksi atau pegawai lain yang berwarganegara Indonesia untuk mewakili Bank. Direksi mengurus kekayaan Bank dan berhak menguasai atau menjalankan tindakan pemilikan terhadap kekayaan Bank sesuai dengan tugasnya. Tata tertib dan cara menjalankan pekerjaan Direksi diatur dalam peraturan yang ditetapkan oleh Direksi. Pemimpin Kantor cabang, Kantor Perwakilan, Koresponden-koresponden, pejabat dan pegawai Bank lainnya diangkat dan diberhentikan oleh Direksi."
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,4,PIMPINAN,13,"Anggota Direksi tidak boleh memegang atau menerima pekerjaan, jabatan, atau tugas lain yang digaji, kecuali jabatan yang dipikulkan Pemerintah atau jabatan komisaris pada perusahaan-perusahaan di mana Pemerintah terlibat secara langsung atau tidak langsung, selama tidak menjadi Komisaris amanat. Para anggota Direksi harus mendapatkan izin dari Dewan Pembangunan jika ingin memegang pekerjaan yang terlarang. Dua orang anggota Direksi tidak boleh bersama-sama menjadi Komisaris pada satu perusahaan. Anggota Direksi juga dilarang berdagang atau memiliki kepentingan dalam usaha dagang manapun dan tidak boleh memiliki pertalian keluarga atau periparan dalam derajat ketiga. Jika mereka masuk dalam pertalian terlarang setelah pengangkatan, maka anggota termuda harus diberhentikan dari jabatannya."
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,4,PIMPINAN,14,"Penyelenggaraan tata-usaha Bank Pembangunan Indonesia dapat dilakukan oleh badan yang ditunjuk oleh Presiden berdasarkan usul Dewan Pembangunan. Untuk saat ini, tata-usaha Bank tersebut dilakukan oleh Bank Indonesia."
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,5,PENGAWASAN,15,Badan Pemeriksa Keuangan dan Jawatan Akuntan Negara bertugas melakukan pengawasan atas penguasaan dan pengelolaan Bank.
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,6,PENETAPAN SURAT-SURAT TAHUNAN DAN PEMBAGIAN LABA,16,"Bank menetapkan surat-surat tahunan untuk sementara waktu, termasuk neraca dan perhitungan laba-rugi, yang kemudian diserahkan kepada Pemerintah untuk disahkan"
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,7,KETENTUAN-KETENTUAN PENUTUP,17,Hal-hal yang tidak diatur dalam undang-undang ini akan diatur lebih lanjut dalam peraturan Dewan Pembangunan.
2,PERATURAN_PEMERINTAH_PENGGANTI_UNDANG-UNDANG_NOMOR_21_TAHUN_1960.pdf,2,UU dan PERPU,21,1960,,BANK PEMBANGUNAN INDONESIA,7,KETENTUAN-KETENTUAN PENUTUP,18,"Undang-undang ini disebut ""Peraturan Bank Pembangunan Indonesia"" dan berlaku sejak diundangkan."
3,Perpu Nomor 1 Tahun 2020.pdf,2,UU dan PERPU,1,2020,,KEBIJAKAN KEUANGAN NEGARA DAN STABILITAS SISTEM KEUANGAN UNTUK PENANGANAN PANDEMI CORONA WRUS D/SEASE 2019 (COVTD- 19) DAN/ATAU DALAM RANGKA MENGHADAPI ANCAMAN YANG MEMBAHAYAKAN PEREKONOMIAN NASIONAL DAN/ATAU STABILITAS SISTEM KEUANGAN,1,RUANG LINGKUP,1,"Menjelaskan ruang lingkup Anggaran Pendapatan dan Belanja Negara (APBN), yang terdiri dari pendapatan negara, belanja negara, dan pembiayaan anggaran. Disebutkan bahwa APBN diatur oleh Undang-Undang Nomor 20 Tahun 2019 untuk tahun anggaran 2020. Pasal ini juga menyebutkan bahwa pemerintah dapat menetapkan kebijakan keuangan dan kebijakan stabilitas sistem keuangan untuk mengatasi pandemi COVID-19 dan ancaman terhadap ekonomi nasional dan sistem keuangan."
3,Perpu Nomor 1 Tahun 2020.pdf,2,UU dan PERPU,1,2020,,KEBIJAKAN KEUANGAN NEGARA DAN STABILITAS SISTEM KEUANGAN UNTUK PENANGANAN PANDEMI CORONA WRUS D/SEASE 2019 (COVTD- 19) DAN/ATAU DALAM RANGKA MENGHADAPI ANCAMAN YANG MEMBAHAYAKAN PEREKONOMIAN NASIONAL DAN/ATAU STABILITAS SISTEM KEUANGAN,2,KEBIJAKAN KEUANGAN NEGARA,2,"Memberikan kewenangan kepada pemerintah untuk melaksanakan kebijakan keuangan, termasuk menetapkan batasan defisit anggaran, penyesuaian belanja wajib, pergeseran anggaran antar unit organisasi, dan lain-lain. Pasal ini juga mengizinkan penerbitan Surat Utang Negara untuk tujuan tertentu terkait pandemi COVID-19."
3,Perpu Nomor 1 Tahun 2020.pdf,2,UU dan PERPU,1,2020,,KEBIJAKAN KEUANGAN NEGARA DAN STABILITAS SISTEM KEUANGAN UNTUK PENANGANAN PANDEMI CORONA WRUS D/SEASE 2019 (COVTD- 19) DAN/ATAU DALAM RANGKA MENGHADAPI ANCAMAN YANG MEMBAHAYAKAN PEREKONOMIAN NASIONAL DAN/ATAU STABILITAS SISTEM KEUANGAN,2,KEBIJAKAN KEUANGAN NEGARA,3,"Memberikan kewenangan kepada pemerintah daerah untuk mengutamakan alokasi anggaran untuk kegiatan tertentu, melakukan perubahan alokasi, dan menggunakan Anggaran Pendapatan dan Belanja Daerah."
3,Perpu Nomor 1 Tahun 2020.pdf,2,UU dan PERPU,1,2020,,KEBIJAKAN KEUANGAN NEGARA DAN STABILITAS SISTEM KEUANGAN UNTUK PENANGANAN PANDEMI CORONA WRUS D/SEASE 2019 (COVTD- 19) DAN/ATAU DALAM RANGKA MENGHADAPI ANCAMAN YANG MEMBAHAYAKAN PEREKONOMIAN NASIONAL DAN/ATAU STABILITAS SISTEM KEUANGAN,2,KEBIJAKAN KEUANGAN NEGARA,4,"Menetapkan kebijakan di bidang perpajakan, termasuk penyesuaian tarif Pajak Penghasilan untuk beberapa wajib pajak dan memberikan fasilitas kepabeanan bagi penanganan COVID-19."
